"","Cuant_Sinies","EDAD","ANTIGUEDAD","GENERO","INGRESOS","LONGITUD","LATITUD"
"10002",407.05,36,1,0,1367,-3.58185923714191,40.350882394053
"10003",269.06,33,4,1,691,-3.53828727358486,40.5494142002892
"10004",491.4,41,2,1,1803,-3.66390731567517,40.3324784185272
"10005",369.64,49,2,0,1446,-3.67636188850738,40.4843521207105
"10006",260.15,41,3,1,569,-3.74240032790694,40.3632309354609
"10007",230.61,63,6,1,1162,-3.8732947855955,40.298564068554
"10008",295.81,67,1,0,1394,-3.7705247520702,40.6181734607555
"10009",343.83,38,1,1,467,-3.40341552530881,40.4871850407682
"10010",361.24,67,2,0,3266,-3.87902832005639,40.5039615075104
"10011",428,54,1,0,2285,-3.57164780339226,40.4482669129968
"10012",326.78,60,3,0,1364,-3.73073698205408,40.3793256569654
"10013",371.73,57,1,0,890,-3.83103770422749,40.3647380858194
"10014",389.4,46,4,0,2580,-3.87425030020531,40.4406205082079
"10015",189.84,30,7,1,1365,-3.40137497845571,40.5595818993636
"10016",423.04,57,1,0,954,-3.41070114655886,40.367696016375
"10017",300.73,39,4,0,1275,-3.74188496996649,40.2883253035136
"10018",358.78,52,3,0,2454,-3.66933961501345,40.6200156029547
"10019",245.3,72,3,1,1794,-3.4665570483543,40.4993243067758
"10020",427.72,52,1,0,4773,-3.63990096244961,40.598799111601
"10021",391.41,58,3,0,2644,-3.88366844805423,40.6820179487579
"10022",411.01,58,4,0,1351,-3.65838653882965,40.5444936037995
"10023",201.67,21,4,1,5997,-3.44636638751253,40.5174035346601
"10024",221.55,44,6,0,1480,-3.40447662931401,40.5329914469505
"10025",325.47,62,0,0,899,-3.89281173292547,40.3932998560369
"10026",365.07,45,5,0,8698,-3.74209597320296,40.4544388269307
"10027",250.38,42,2,0,710,-3.50767057980411,40.5949690244626
"10028",296.54,50,3,1,1161,-3.63499023623299,40.5508810658241
"10029",321.73,66,2,0,1122,-3.88449861153495,40.4752946012188
"10030",379.13,31,1,0,730,-3.5942026517354,40.3540082481224
"10031",356.55,36,2,0,3901,-3.60305870869197,40.4928747494007
"10032",239.67,13,3,0,2191,-3.83961975723505,40.6906883692602
"10033",362.25,54,4,0,732,-3.44763630591333,40.4044369918294
"10034",300.9,42,5,1,1860,-3.6713857156923,40.4637162166648
"10035",303.23,18,1,1,889,-3.62769007412717,40.5889270602958
"10036",240.16,22,3,1,347,-3.75316247539595,40.3037444409449
"10037",329.78,37,4,0,1200,-3.83695935013238,40.4591046594316
"10038",406.87,46,1,1,913,-3.80499123267364,40.5387696931604
"10039",413.18,55,3,0,3668,-3.44917719645891,40.3312615646748
"10040",442.37,47,3,0,1750,-3.5575143589871,40.4317883872893
"10041",179.86,90,4,0,1350,-3.63491307103541,40.3603644317947
"10042",293.84,43,4,0,1286,-3.66167970651295,40.2129673837218
"10043",394.71,41,3,0,1226,-3.43786943631712,40.2982547634048
"10044",346.21,43,3,1,746,-3.75047345794737,40.5097278055502
"10045",457.85,58,3,0,2366,-3.85711714494973,40.2618994064862
"10046",387.23,52,1,0,786,-3.59475295254961,40.5347790453117
"10047",275.44,21,4,1,328,-3.82825534811709,40.4524459874257
"10048",331.66,33,1,0,633,-3.8589571126271,40.3161484320182
"10049",348.56,60,3,1,2134,-3.41560552616138,40.2905142342672
"10050",409.73,57,2,0,961,-3.73179779408965,40.6075062120101
"10051",261.9,29,3,0,2186,-3.60063067297451,40.4237546731485
"10052",314.96,28,2,1,1157,-3.58067401531152,40.6790993451607
"10053",270.84,68,3,1,2265,-3.47773159455974,40.4143554212526
"10054",251.3,30,3,0,686,-3.46034054351039,40.6941146027995
"10055",346.8,39,4,1,1221,-3.5526051950641,40.421765614464
"10056",326.75,28,3,1,820,-3.5574522992596,40.4807198471855
"10057",237.76,21,2,0,589,-3.5936434910167,40.6893662502291
"10058",318.68,49,4,0,988,-3.73388216618914,40.3835650071735
"10059",439.63,48,3,0,1516,-3.79160724612884,40.474603544618
"10060",305.5,62,6,0,1964,-3.52990463175811,40.6284709409112
"10061",205.2,28,1,0,719,-3.42434357628226,40.6127154370071
"10062",429.85,46,3,0,2570,-3.76425878747832,40.5504030954791
"10063",408.14,58,2,1,2345,-3.8308286998421,40.3383487621788
"10064",356.29,24,1,0,635,-3.86349693392403,40.5853576440597
"10065",343.19,54,3,1,987,-3.74076000109781,40.2832375098253
"10066",426.57,54,3,0,1546,-3.42216319506988,40.22798933757
"10067",372.24,41,0,0,2396,-3.56929984022863,40.2972354512196
"10068",277.89,53,2,0,2484,-3.7410051871324,40.6498829761287
"10069",348.76,42,5,1,1253,-3.7628919061739,40.3180558026535
"10070",358.06,56,3,1,2385,-3.45105327069759,40.4945037126774
"10071",313.47,64,4,1,1284,-3.86398531645536,40.2048912183847
"10072",449.4,52,3,0,1676,-3.603497976996,40.566657431121
"10073",317.27,42,2,1,4159,-3.6896872049896,40.6426736125024
"10074",444.19,50,2,0,4237,-3.78842865172774,40.6725278889528
"10075",283.2,79,4,0,1142,-3.5231647458626,40.335092172306
"10076",281.73,68,2,0,1381,-3.41510646904353,40.6463287800318
"10077",408.68,34,0,1,5442,-3.55996146691032,40.4498887409456
"10078",321.84,39,3,0,1776,-3.42156936679967,40.5795140639413
"10079",377.06,51,4,1,1221,-3.6403601660626,40.4930087524001
"10080",372.55,59,0,0,778,-3.61064626425505,40.3591243898729
"10081",379.21,63,3,0,1028,-3.57789474967867,40.4104101004079
"10082",357.44,31,5,0,1063,-3.57676057980862,40.2261455537984
"10083",376.69,50,1,0,1278,-3.58756466952618,40.5251368134515
"10084",338.45,11,0,0,1186,-3.76096453806385,40.5516065842705
"10085",285.94,60,4,0,827,-3.81735375183634,40.6888370964909
"10086",357.78,59,2,0,1216,-3.51112153134309,40.5432700436097
"10087",350.08,42,3,1,547,-3.67422229852527,40.2140416780487
"10088",232.96,42,7,0,706,-3.73720986382104,40.6184288920369
"10089",342.95,42,1,0,1223,-3.4182383133797,40.3302506094798
"10090",314.37,27,5,0,599,-3.85114172284957,40.5095448737731
"10091",336.07,51,2,1,1097,-3.44923380294349,40.3568392324261
"10092",247.86,7,4,0,6325,-3.54565206551924,40.3366623829817
"10093",218.43,32,6,1,1344,-3.67626562793739,40.602126710047
"10094",316.6,29,1,0,2818,-3.43321678459179,40.2045999746071
"10095",281.09,46,6,1,1679,-3.78567326054908,40.3434352720389
"10096",217.07,73,2,0,1093,-3.48634340285789,40.639083125093
"10097",337.61,41,1,0,5566,-3.89194604321383,40.5007657709532
"10098",335.95,65,0,0,1711,-3.83697323091328,40.5043800756568
"10099",267.58,60,5,1,1285,-3.66825888722669,40.6994147552643
"10100",230.45,24,3,1,502,-3.71162477983162,40.3121037576813
"10101",382.81,57,2,1,1368,-3.73189048536587,40.6455484657083
"10102",328.22,56,4,1,3908,-3.42401163475588,40.546923918929
"10103",323.69,36,1,0,898,-3.86087932772934,40.424775282084
"10104",341.31,44,2,0,632,-3.47773107662797,40.2766718648374
"10105",340.21,45,3,0,1129,-3.56486616490874,40.3260493238224
"10106",239.95,24,7,0,529,-3.7049221332185,40.3239729522495
"10107",325.94,43,3,1,1070,-3.47735099259298,40.2189707832178
"10108",253.34,16,2,0,1228,-3.76791713524144,40.5722433944931
"10109",331.04,48,1,1,1444,-3.83257410789374,40.4178350777831
"10110",359.96,48,3,0,633,-3.51709963576868,40.4963425730122
"10111",328.37,53,2,1,1486,-3.59180507271085,40.3900382274762
"10112",180.67,20,4,0,445,-3.855637721112,40.5126687597251
"10113",284.32,67,3,0,1129,-3.57286808835343,40.4369665108854
"10114",246.36,33,4,1,1266,-3.79481918059755,40.262446800177
"10115",365.98,63,1,0,2217,-3.73886816434097,40.3571140877204
"10116",392.68,59,1,1,1882,-3.78500850682612,40.6500116710551
"10117",251.62,42,4,0,578,-3.7788288544165,40.3911164097255
"10118",314.74,43,4,1,1078,-3.76679402214941,40.6250808435027
"10119",333.04,29,1,1,1120,-3.58915145087522,40.5588678940432
"10120",244.27,59,10,0,1212,-3.42990081405733,40.4545493171783
"10121",290.65,30,5,1,1809,-3.66103680534288,40.5364950532559
"10122",261.89,22,3,1,2914,-3.84288630457595,40.636114274431
"10123",240.04,23,3,0,697,-3.68244993824046,40.3674586459994
"10124",377.61,64,2,0,1775,-3.474590458069,40.4070140022552
"10125",246.46,37,6,0,1541,-3.68383858921006,40.2038161231205
"10126",434.56,58,1,0,2613,-3.79027776417788,40.6789633341134
"10127",271.46,25,3,0,1332,-3.73924058638513,40.2097731484566
"10128",443.27,57,3,0,4537,-3.75115552088246,40.5450892440742
"10129",262.62,37,4,0,1969,-3.74544630046003,40.3751720347675
"10130",273.43,58,5,0,922,-3.64937425786629,40.5638811127748
"10131",319.84,43,2,0,753,-3.76576565180439,40.626290951902
"10132",339.96,36,3,1,647,-3.40805896741804,40.5539262957638
"10133",346.04,46,2,0,1788,-3.68511597262695,40.6472058657557
"10134",238.79,26,4,0,2150,-3.44457775549963,40.6708966141334
"10135",367.95,49,2,0,1872,-3.70290773988236,40.6028112689266
"10136",387.15,48,3,0,960,-3.76649995297194,40.2482269895729
"10137",409.45,34,2,0,1366,-3.69937163216528,40.6894105403218
"10138",391.01,30,1,0,2806,-3.64056802061386,40.2646659078775
"10139",381.81,50,3,1,881,-3.62301463235635,40.3790245607263
"10140",341.21,37,2,1,1258,-3.57721282225102,40.3103593125008
"10141",295.69,22,3,0,3542,-3.81333073854912,40.565249189199
"10142",275.34,50,8,0,2372,-3.53045462337323,40.2938490694389
"10143",315.53,23,4,0,2346,-3.57879623465706,40.49615931632
"10144",203,11,2,0,994,-3.70137181817554,40.2800951597048
"10145",209.37,25,3,0,594,-3.43908128885087,40.3296802421566
"10146",340.79,37,0,1,718,-3.85808170654345,40.6809417362558
"10147",196.69,48,5,0,787,-3.79381943002809,40.3651590185938
"10148",393.49,53,1,0,2416,-3.58072599882726,40.6789025475038
"10149",313.65,46,3,0,842,-3.86650962182321,40.6183857880998
"10150",358.08,59,2,0,1349,-3.59759366242215,40.5615410159109
"10151",410.52,31,1,0,5929,-3.84932735734619,40.3504600641783
"10152",391.1,51,0,1,866,-3.64712545238435,40.527893585898
"10153",223.49,17,1,1,378,-3.51926848557778,40.2047234919621
"10154",278.19,44,7,0,2093,-3.41562451897189,40.4748907082714
"10155",413.72,54,2,0,5929,-3.74971990843769,40.5286876472412
"10156",235.85,25,5,0,770,-3.80293755952734,40.308534014551
"10157",360.79,34,2,1,1560,-3.71976858701091,40.2402611281024
"10158",304.53,29,2,0,674,-3.60172132051084,40.6621756559936
"10159",306.03,21,3,0,820,-3.74988096542656,40.4522591275629
"10160",282.47,33,5,0,423,-3.78684092927724,40.3267068944871
"10161",309.85,53,2,0,1802,-3.67255225658882,40.6560326982755
"10162",322.27,26,1,0,2430,-3.49200426365715,40.282822747645
"10163",297.45,44,1,1,1560,-3.50001708287746,40.6584795900155
"10164",408.64,61,2,0,766,-3.83235207849648,40.2865459598135
"10165",437.68,50,2,0,624,-3.85820145495236,40.4241267871577
"10166",361.79,33,1,0,722,-3.7107241766993,40.2526970381616
"10167",312.99,43,2,0,2095,-3.72711221883073,40.6282107854961
"10168",390.59,51,1,1,1332,-3.83891055171844,40.6375779728871
"10169",336.79,49,5,0,1614,-3.44779003397562,40.5364756085211
"10170",347.2,55,3,0,1317,-3.78050271454267,40.3541537966114
"10171",216.14,15,2,0,1446,-3.42316445612814,40.6415615214966
"10172",275.55,48,4,0,1462,-3.46190449942369,40.3980712963268
"10173",317.49,52,5,0,1186,-3.45245082720648,40.2902435763273
"10174",432.65,35,1,0,2649,-3.63037875490263,40.2371236344799
"10175",335.84,67,4,0,1721,-3.69650341335218,40.3406069310615
"10176",316.2,71,1,0,4076,-3.5042591962032,40.3921880184673
"10177",339.67,61,3,0,1307,-3.41876618096139,40.6327742249006
"10178",451.65,58,2,0,1384,-3.78739249343052,40.4669408620568
"10179",240.65,42,3,0,943,-3.54081913291011,40.6511889358982
"10180",363.66,42,3,0,970,-3.43842094680294,40.3729838083265
"10181",86.69,77,8,1,1602,-3.46287628912833,40.6088501188671
"10182",305.43,21,1,0,2188,-3.63495698173065,40.4818508888595
"10183",380.2,46,4,0,714,-3.83812210345641,40.5404053403065
"10184",252.85,23,4,1,483,-3.42981938398443,40.3079415910644
"10185",372.23,45,5,1,1138,-3.63185651248787,40.247715169494
"10186",369.01,65,1,1,1345,-3.75395465802867,40.5365964978002
"10187",242.38,15,4,0,1759,-3.54461833250243,40.6519397809636
"10188",368.65,68,5,0,1240,-3.62311976901256,40.2006482769968
"10189",361.54,42,0,1,925,-3.79438792702276,40.5179997138213
"10190",227.33,42,7,1,2759,-3.82237206676509,40.5237174922833
"10191",391.7,36,3,0,815,-3.67207478415221,40.3564911020687
"10192",276.13,73,2,1,1537,-3.52234983919188,40.3932785855606
"10193",309.21,44,6,1,1035,-3.70023764667567,40.3740135308355
"10194",169.33,5,6,1,5650,-3.47947251026053,40.6619218400912
"10195",399.39,54,3,0,878,-3.8507314467337,40.2486911172047
"10196",384.96,55,4,1,1450,-3.61147150872275,40.5776178752305
"10197",294.97,51,3,1,3187,-3.6219897126779,40.6380051119952
"10198",371.71,56,2,1,1524,-3.72067508879118,40.2547939690296
"10199",387.21,47,2,0,2124,-3.80152688138187,40.2670236777514
"10200",389.4,46,2,0,1354,-3.78221156247891,40.6602229185402
"10201",342.29,49,1,0,2833,-3.74183178923558,40.4695884276181
"10202",269.76,22,2,0,2257,-3.58119485094212,40.2056657564128
"10203",413.39,52,0,0,699,-3.61071525744628,40.6377887769369
"10204",379.81,50,3,0,1165,-3.6809424882289,40.3473510689102
"10205",334.68,60,6,0,3698,-3.57174460145179,40.3404261157149
"10206",200.18,83,4,0,2645,-3.79959882386029,40.4743320796872
"10207",315.94,38,2,0,1798,-3.4663082053652,40.5779489691369
"10208",324.36,34,3,1,992,-3.64765995272901,40.3393202855252
"10209",317.36,33,2,0,7445,-3.76246472736821,40.5791754047852
"10210",326.71,61,2,1,854,-3.68598804830108,40.2434117427794
"10211",54.61,90,4,1,1550,-3.42660411980469,40.6257285810309
"10212",366.93,38,1,0,883,-3.77449657311663,40.3244684668491
"10213",286.5,30,1,1,1069,-3.86218062855769,40.4493286544923
"10214",316.2,55,2,0,1400,-3.63727181088179,40.5913815650158
"10215",360.09,39,1,1,1027,-3.73301012997981,40.5959407254588
"10216",316.91,44,4,1,651,-3.48480960305315,40.2454085250385
"10217",381.33,55,3,1,2275,-3.58173494935036,40.5284441506257
"10218",290.52,27,3,0,676,-3.62194898605812,40.286164303706
"10219",290.53,37,2,0,1696,-3.50171606380027,40.3331475039478
"10220",238.49,79,2,0,2162,-3.4736388709629,40.4915576013038
"10221",279.82,48,3,0,5359,-3.42932124503423,40.6882829359267
"10222",425.28,42,1,0,9791,-3.48929416455794,40.2247164318571
"10223",281.69,30,4,1,2157,-3.43314326726831,40.492204989586
"10224",299.58,39,2,0,799,-3.69642022273038,40.4992668865481
"10225",208.44,29,4,0,903,-3.82298478237353,40.3514105006354
"10226",323.54,20,3,0,994,-3.58993049790151,40.3799848010996
"10227",371.47,68,1,0,2403,-3.79412484096829,40.4987143330975
"10228",217.86,24,6,1,2598,-3.64828520952724,40.612024646881
"10229",157.77,11,4,0,730,-3.72107734342571,40.4815573646221
"10230",418.13,49,4,0,2748,-3.75582284710836,40.5732062515337
"10231",465.71,55,3,0,5078,-3.87612905222923,40.4465914386557
"10232",294.28,40,3,1,3114,-3.6320792657556,40.369840601855
"10233",382.87,67,2,0,1332,-3.8521912264172,40.3245791944675
"10234",330.19,55,3,1,907,-3.62723152814433,40.4732778319623
"10235",322.22,33,2,0,731,-3.67730181836523,40.384980351245
"10236",374.39,51,1,0,1048,-3.87374939010479,40.3773354549659
"10237",254.94,41,3,0,1490,-3.8604014758952,40.3524531011237
"10238",424.86,61,2,0,4167,-3.8324805776123,40.4433430680539
"10239",385.75,44,3,0,569,-3.65201977021061,40.6460743295494
"10240",253.6,35,4,0,1358,-3.60870119903702,40.3229296491947
"10241",268.69,26,2,0,1038,-3.6864164239727,40.5428489573998
"10242",353.87,44,2,0,3991,-3.6415982442908,40.2031054925639
"10243",194.66,36,4,0,834,-3.4998184364289,40.6970847776858
"10244",231.95,19,1,1,687,-3.83170841049869,40.4903416791232
"10245",377.32,41,0,0,957,-3.72370838616043,40.5251645657001
"10246",370.77,39,1,0,4271,-3.73722757222131,40.5840907318518
"10247",290.01,68,2,0,1987,-3.48054044446908,40.6600315876305
"10248",205.14,32,6,1,668,-3.78000932091381,40.4960441538598
"10249",311.59,42,3,1,970,-3.57626330628991,40.6133334818762
"10250",287.47,75,3,0,2048,-3.6946716331644,40.3330189534929
"10251",316.21,43,2,0,993,-3.4671006066259,40.5162117572501
"10252",243.34,31,3,0,1332,-3.41515171362553,40.2319800432771
"10253",379.95,58,1,0,2831,-3.40441338028759,40.6216018914012
"10254",292.82,48,6,0,1845,-3.84978892372455,40.6734758934937
"10255",368.03,62,1,0,9824,-3.86320364624262,40.3847330086166
"10256",342.66,31,5,0,5188,-3.78190954830497,40.2723118560854
"10257",290.14,31,4,0,1476,-3.40483323913068,40.221315582213
"10258",211.94,66,4,0,773,-3.61924339421093,40.5902502444107
"10259",209.13,30,6,0,892,-3.47592401420698,40.4236916477559
"10260",255.2,59,4,1,999,-3.44704613774084,40.6546595998108
"10261",286.32,21,4,0,815,-3.55413354791235,40.4554331769934
"10262",219.18,78,3,0,1791,-3.66335628167726,40.6553079900797
"10263",255.08,32,4,0,1061,-3.67111007994972,40.6496391926659
"10264",337.13,28,3,0,475,-3.7362442443613,40.3858173817163
"10265",244.52,71,4,0,3075,-3.86667480643373,40.4106622457504
"10266",375.47,55,3,1,1432,-3.51871807707939,40.3278739089612
"10267",352.42,62,6,0,1800,-3.49081456565764,40.4351809695829
"10268",418,49,2,0,1186,-3.46810607365333,40.4428160296986
"10269",364.78,51,4,0,708,-3.5316352392314,40.2724201569101
"10270",276.87,25,1,1,1761,-3.55643004479352,40.6291701905895
"10271",393.37,38,3,0,11248,-3.8344331745524,40.3286828198936
"10272",378.06,58,4,0,1112,-3.44472763673402,40.3764014106011
"10273",204.86,30,5,0,974,-3.41994412753265,40.4639683847083
"10274",298.01,18,3,0,1154,-3.7600725303404,40.2879865975585
"10275",329.81,24,2,0,670,-3.80551455831155,40.6074327725684
"10276",313.3,63,6,0,1156,-3.46559503951576,40.6597821949283
"10277",310.81,40,2,0,2921,-3.56972192935646,40.6691420663148
"10278",367.96,54,8,0,844,-3.84466620194726,40.2860400391975
"10279",355.52,51,5,0,1903,-3.65485458923504,40.3578676612116
"10280",292.38,75,3,0,2648,-3.86110143465921,40.2853643480223
"10281",221.54,27,5,1,2011,-3.75995684575755,40.416215915978
"10282",238.45,37,4,1,2932,-3.40085131602827,40.6417463884456
"10283",311.41,26,3,0,4914,-3.48765842230059,40.6498985090759
"10284",396.95,57,4,1,1535,-3.40806349574123,40.4088019417133
"10285",248.69,36,4,0,1335,-3.53766680075787,40.6672368378378
"10286",315.62,43,4,1,1789,-3.57319882137235,40.2617120163515
"10287",168.73,11,3,1,579,-3.52738141627051,40.4657369466033
"10288",303.23,43,3,0,2231,-3.61998591220472,40.4028127892409
"10289",309.88,65,4,1,3826,-3.78832952361554,40.6773756385548
"10290",315.84,38,2,1,822,-3.49224838623777,40.5241897521075
"10291",460.73,57,3,0,1176,-3.79307306241244,40.2095851253718
"10292",133.37,91,2,0,1177,-3.49208359173499,40.5132974953624
"10293",389.58,43,2,0,799,-3.85744036464021,40.6478522227146
"10294",225.73,27,4,1,1065,-3.54465429051779,40.3088977350155
"10295",299.64,15,3,0,1275,-3.40267238984816,40.3100942071062
"10296",336.47,43,3,0,855,-3.8502485699486,40.2446860817028
"10297",432.86,47,0,1,2267,-3.77100759148598,40.6648453756236
"10298",295.61,66,3,1,3136,-3.55529427921865,40.6234512156108
"10299",271.36,34,2,0,787,-3.77956967996433,40.4172985461075
"10300",218.09,-4,4,1,781,-3.77052306265105,40.6676424408099
"10301",274,23,5,0,993,-3.58310973490588,40.2210277322913
"10302",365.39,44,1,0,736,-3.61564867452253,40.5191751877312
"10303",262,36,2,0,639,-3.43067744581494,40.2553906736895
"10304",264.73,33,5,0,2551,-3.42693814889062,40.3202833163552
"10305",402.45,52,1,0,821,-3.72393039821181,40.2761166490847
"10306",418.64,53,4,0,754,-3.66441559032537,40.3825208724476
"10307",261.03,37,4,1,4479,-3.88485036985949,40.3316669117659
"10308",357.52,51,1,1,2517,-3.58944281025324,40.614426687872
"10309",347.83,56,1,1,1190,-3.66587517373264,40.5112350739539
"10310",376.28,55,2,0,1327,-3.48148654026445,40.2005627585342
"10311",395.46,50,1,0,1761,-3.78950073160231,40.5400531574152
"10312",301.78,38,1,1,616,-3.40761549489107,40.5862881594105
"10313",320.03,29,3,0,1144,-3.88877621151041,40.2542192570865
"10314",272.46,44,5,1,1600,-3.49996370587032,40.2578576552216
"10315",330.28,40,4,0,707,-3.68450581617653,40.5569581332849
"10316",376.17,49,3,0,4646,-3.50011389059946,40.6414582301397
"10317",361.06,37,4,0,1603,-3.55148445451632,40.2891167259542
"10318",271.71,32,2,0,826,-3.41875627040863,40.595810102229
"10319",279.41,31,0,0,1081,-3.57769490741193,40.6473640875658
"10320",322.53,49,3,0,1108,-3.64460992834065,40.367251922423
"10321",334.4,47,3,0,833,-3.76737392982468,40.3651022644946
"10322",341.39,39,2,1,939,-3.75711598244961,40.2735544345807
"10323",442.11,63,2,0,3002,-3.7853323799558,40.2930154317757
"10324",286.77,38,5,1,2706,-3.89206685298122,40.3735635936493
"10325",389.53,32,1,0,3070,-3.63845090973191,40.3235629599541
"10326",345.29,42,2,0,1874,-3.40458712864202,40.5020529743517
"10327",210.04,37,2,1,785,-3.51890436836984,40.6531812787754
"10328",427.23,57,1,1,1039,-3.64033691815566,40.3415450825589
"10329",384.54,44,1,0,497,-3.89327189649921,40.3450594387716
"10330",222.4,37,6,0,1129,-3.42521203970537,40.2182028992567
"10331",279.48,32,2,0,873,-3.64269681621809,40.6016013314249
"10332",263.25,44,5,0,1050,-3.44020397807471,40.5576124799438
"10333",373.48,53,1,1,2254,-3.78694276870228,40.6918926439714
"10334",238.72,28,5,0,1123,-3.66021133631002,40.6184835279593
"10335",238.61,39,3,0,1036,-3.86718980616424,40.5638250088552
"10336",298.52,20,4,0,356,-3.48976370026357,40.2241414059419
"10337",335.15,61,2,1,1026,-3.73322578296065,40.6382608929882
"10338",284.21,30,3,0,2044,-3.75610512539279,40.6392584457528
"10339",294.21,41,1,1,726,-3.88450775584206,40.3328213792294
"10340",332.86,63,1,1,1212,-3.75426158027258,40.311567336251
"10341",283.78,48,3,0,1969,-3.52329674430657,40.5988617866999
"10342",229.75,18,4,0,948,-3.70870053719264,40.4343322025845
"10343",337.64,56,4,0,1189,-3.48993677981198,40.5559624841437
"10344",195.15,24,4,1,3075,-3.65307055097073,40.3086991487537
"10345",262.64,36,3,0,1140,-3.580334828794,40.6654614063911
"10346",302.78,33,4,1,842,-3.7224412293639,40.57747498299
"10347",324.12,37,0,0,787,-3.74277921111789,40.6350230052369
"10348",339.42,56,2,0,690,-3.83437867844477,40.5959106801776
"10349",160.33,75,5,0,2130,-3.44531324841082,40.6912571215536
"10350",311.1,34,2,0,1233,-3.76579515493941,40.6959111402277
"10351",311.94,69,3,1,5560,-3.72724492473062,40.5311689229449
"10352",246.53,70,4,0,2017,-3.72001926761586,40.5847715934971
"10353",423.72,46,2,0,4264,-3.73449638017919,40.67019477922
"10354",339.31,25,2,0,2024,-3.67725174487568,40.4549751842162
"10355",196.14,79,3,0,1353,-3.8826207672013,40.3443621775834
"10356",256.94,33,5,1,758,-3.43643268195447,40.3649052633438
"10357",277.95,22,3,1,582,-3.84395558827091,40.5181561096571
"10358",192.78,21,7,1,577,-3.51562360508833,40.2759375840426
"10359",335.46,61,3,0,969,-3.58462633516174,40.5391776768258
"10360",327.52,54,7,0,2142,-3.4195882844273,40.4922748284182
"10361",272.08,35,4,0,793,-3.64159294040874,40.5992360542761
"10362",359.78,47,1,1,1021,-3.47476220105309,40.4602711134823
"10363",321.5,18,2,0,840,-3.84756801717449,40.2717681322712
"10364",418.47,63,3,0,2918,-3.81178194037639,40.3472052591853
"10365",330.13,63,5,0,1062,-3.52279676180333,40.6312194349477
"10366",342.31,55,3,1,1227,-3.82812353849877,40.5567574564368
"10367",453.42,50,3,0,2070,-3.59061149691697,40.3177112176083
"10368",278.77,20,3,1,858,-3.61518661547452,40.2031305438606
"10369",347.16,59,3,1,823,-3.58735352507792,40.3526225948473
"10370",437.19,60,2,0,1035,-3.67720727829728,40.2658104773611
"10371",339.95,47,4,0,872,-3.44134116973728,40.5895568064181
"10372",286,38,5,0,629,-3.65665056088474,40.3347278087633
"10373",378.73,54,0,0,714,-3.46941337021999,40.6506292245351
"10374",424.76,61,1,0,2557,-3.41131026819348,40.2657068867004
"10375",296.51,45,7,0,661,-3.78843384734355,40.3456528193085
"10376",377,56,1,1,5300,-3.45307214159984,40.4986387136625
"10377",280.93,33,3,0,748,-3.56509604244493,40.455231808289
"10378",439.25,54,5,0,2183,-3.58735876155552,40.3889626602642
"10379",298.29,38,3,1,907,-3.77288110761438,40.3032363282284
"10380",227.02,36,5,0,3042,-3.69777362849563,40.6374366038246
"10381",359.31,55,1,1,685,-3.76059967055917,40.6647771705641
"10382",368.23,58,6,0,2036,-3.86934627101291,40.4542868341552
"10383",501.12,53,0,0,2902,-3.62867183363996,40.3393476879457
"10384",333.17,41,3,0,600,-3.4774959573755,40.2628283437109
"10385",255.57,69,4,0,1091,-3.85209738379344,40.6201622871915
"10386",353.25,49,4,0,1127,-3.45262309964746,40.4889756624354
"10387",372.6,50,3,0,819,-3.50784097213764,40.4498974186601
"10388",298.31,54,3,1,1005,-3.82854543577414,40.2762840027455
"10389",242.12,25,2,0,467,-3.43947372944094,40.2098657077178
"10390",285.22,36,3,1,3157,-3.79139437826816,40.2677037354326
"10391",372.45,37,1,1,1113,-3.61220118901692,40.5545942594064
"10392",365.4,58,1,0,1292,-3.72427877676673,40.2759840143146
"10393",249.8,21,6,0,698,-3.62838015400339,40.2723226260161
"10394",294.83,44,1,0,1154,-3.81946249513421,40.6632426331518
"10395",177.37,68,3,1,1280,-3.52024050951004,40.6555709955748
"10396",384.97,53,3,0,1009,-3.46145602813922,40.5664457164705
"10397",324.29,60,4,0,1796,-3.62750376537442,40.6360125111416
"10398",415.35,60,2,0,3524,-3.62469414095394,40.5533241292462
"10399",307.22,57,5,1,1068,-3.68890720731579,40.6135401836829
"10400",305.68,42,2,0,1043,-3.64712531839032,40.5501652706182
"10401",373.98,48,2,1,921,-3.52205851858016,40.6396308463765
"10402",304.76,41,3,1,862,-3.73125528995879,40.3453912735451
"10403",336.03,53,6,0,2319,-3.74172184159979,40.5893734085141
"10404",244.07,13,3,1,3224,-3.57853496409953,40.3019190119114
"10405",376.05,54,2,0,766,-3.4429490954848,40.2081700069131
"10406",386.18,37,2,1,1652,-3.49368971048389,40.301691999007
"10407",369.93,60,3,0,1599,-3.48843230537605,40.4552431981312
"10408",294.4,29,0,1,1480,-3.71149863963947,40.6638751058374
"10409",290.75,48,3,0,881,-3.55911398455501,40.6131268479396
"10410",321.27,31,4,0,1004,-3.74997414785903,40.2027872272767
"10411",333.52,48,3,0,1409,-3.68656988334842,40.6965263828635
"10412",263.58,34,3,0,1090,-3.48002569491509,40.5651849227026
"10413",327.12,74,1,0,841,-3.86218838938512,40.3210013716482
"10414",280.73,34,3,0,1666,-3.75604474751744,40.6508396664169
"10415",367.62,59,1,1,1208,-3.52000390747562,40.6620414864039
"10416",321.55,67,5,0,1365,-3.6336606424069,40.3643784210319
